sysml_path,readiness_percent,readiness_band,l1_structural_score,l2_behavioral_score,l3_property_score,observability_score,repair_score,sequence_validity,ready_signals,improvement_cues,parse_status
data/000834/000834.sysml,89.3,SENTINEL-Ready,100.0,80.4,79.3,100.0,93.8,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000835/000835.sysml,87.7,SENTINEL-Ready,95.0,71.8,87.3,100.0,91.7,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000836/000836.sysml,94.6,SENTINEL-Ready,100.0,86.7,92.3,100.0,98.6,99.6%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000837/000837.sysml,88.6,SENTINEL-Ready,100.0,68.1,87.3,100.0,97.0,99.2%,Layer 1 compiler and type-resolution signals look strong. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,Add richer executable behavior for the simulation layer.,ok
data/000838/000838.sysml,87.7,SENTINEL-Ready,95.0,83.1,75.7,99.8,92.9,99.2%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000839/000839.sysml,92.1,SENTINEL-Ready,100.0,86.7,89.8,96.0,85.9,99.4%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000840/000840.sysml,91.1,SENTINEL-Ready,100.0,81.2,84.0,99.9,97.7,99.7%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000841/000841.sysml,93.0,SENTINEL-Ready,100.0,88.3,84.4,100.0,98.2,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000842/000842.sysml,93.0,SENTINEL-Ready,100.0,89.7,83.2,100.0,98.2,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000843/000843.sysml,83.8,Simulation-Ready,95.0,74.6,75.4,93.0,85.8,99.5%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000844/000844.sysml,,,,,,,,,,Unbalanced braces in SysML2 block.,error
data/000845/000845.sysml,84.2,Simulation-Ready,95.0,77.7,74.7,92.0,85.7,99.6%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000846/000846.sysml,92.6,SENTINEL-Ready,100.0,77.0,94.0,100.0,98.1,99.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000847/000847.sysml,80.7,Simulation-Ready,100.0,62.5,71.3,88.0,90.8,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,Add richer executable behavior for the simulation layer.,ok
data/000848/000848.sysml,74.4,Simulation-Ready,100.0,55.1,65.9,69.5,87.1,100.0%,Layer 1 compiler and type-resolution signals look strong. | Counterexamples should be localized enough to drive targeted repair.,"Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking. | Expose more state, values, and interfaces so behavioral oracles can inspect the run.",ok
data/000849/000849.sysml,88.0,SENTINEL-Ready,100.0,80.8,79.1,90.0,94.8,99.5%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000850/000850.sysml,87.6,SENTINEL-Ready,100.0,80.9,79.1,90.5,89.7,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000851/000851.sysml,84.0,Simulation-Ready,95.0,75.0,79.1,96.0,72.9,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000852/000852.sysml,89.2,SENTINEL-Ready,100.0,71.2,86.6,100.0,97.2,99.6%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000853/000853.sysml,86.1,SENTINEL-Ready,100.0,66.1,85.7,93.0,91.5,99.6%,Layer 1 compiler and type-resolution signals look strong. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,Add richer executable behavior for the simulation layer.,ok
data/000854/000854.sysml,91.9,SENTINEL-Ready,100.0,79.6,89.0,100.0,97.9,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000855/000855.sysml,86.5,SENTINEL-Ready,100.0,75.1,72.9,100.0,94.8,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000856/000856.sysml,87.3,SENTINEL-Ready,100.0,73.8,79.3,100.0,89.9,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/000857/000857.sysml,80.7,Simulation-Ready,97.5,68.5,70.7,82.5,91.4,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,Add richer executable behavior for the simulation layer.,ok
